2023-08-21 15:38:29,333 INFO  [mainraceId-] (StartupInfoLogger#logStarting:55) main - Starting AppApplication using Java 14.0.2 on BJ3160-5.local with PID 20772 (/Users/momo/springBootLearn/myApiProject/apiTestProject/my-api-project/my-api/target/classes started by momo in /Users/momo/springBootLearn)
2023-08-21 15:38:29,350 INFO  [mainraceId-] (SpringApplication#logStartupProfileInfo:640) main - No active profile set, falling back to 1 default profile: "default"
2023-08-21 15:38:31,082 INFO  [mainraceId-] (TomcatWebServer#initialize:108) main - Tomcat initialized with port(s): 8080 (http)
2023-08-21 15:38:31,164 INFO  [mainraceId-] (ServletWebServerApplicationContext#prepareWebApplicationContext:290) main - Root WebApplicationContext: initialization completed in 1738 ms
2023-08-21 15:38:32,579 INFO  [mainraceId-] (TomcatWebServer#start:220) main - Tomcat started on port(s): 8080 (http) with context path ''
2023-08-21 15:38:32,617 INFO  [mainraceId-] (StartupInfoLogger#logStarted:61) main - Started AppApplication in 3.766 seconds (JVM running for 4.777)
2023-08-21 15:38:41,847 INFO  [http-nio-8080-exec-1raceId-] (FrameworkServlet#initServletBean:525) http-nio-8080-exec-1 - Initializing Servlet 'dispatcherServlet'
2023-08-21 15:38:41,857 INFO  [http-nio-8080-exec-1raceId-] (FrameworkServlet#initServletBean:547) http-nio-8080-exec-1 - Completed initialization in 4 ms
2023-08-21 15:38:42,681 INFO  [http-nio-8080-exec-1raceId-] (TestMysqlServiceImpl#getUser:30) http-nio-8080-exec-1 - getUserId id:24 user:User(id=24, name=阿巴阿巴, tel=123654789)
2023-08-21 15:56:52,291 INFO  [mainraceId-] (StartupInfoLogger#logStarting:55) main - Starting AppApplication using Java 14.0.2 on BJ3160-5.local with PID 21177 (/Users/momo/springBootLearn/myApiProject/apiTestProject/my-api-project/my-api/target/classes started by momo in /Users/momo/springBootLearn)
2023-08-21 15:56:52,303 INFO  [mainraceId-] (SpringApplication#logStartupProfileInfo:640) main - No active profile set, falling back to 1 default profile: "default"
2023-08-21 15:56:53,987 INFO  [mainraceId-] (TomcatWebServer#initialize:108) main - Tomcat initialized with port(s): 8080 (http)
2023-08-21 15:56:54,218 INFO  [mainraceId-] (ServletWebServerApplicationContext#prepareWebApplicationContext:290) main - Root WebApplicationContext: initialization completed in 1819 ms
2023-08-21 15:56:56,651 INFO  [mainraceId-] (TomcatWebServer#start:220) main - Tomcat started on port(s): 8080 (http) with context path ''
2023-08-21 15:56:56,690 INFO  [mainraceId-] (StartupInfoLogger#logStarted:61) main - Started AppApplication in 4.925 seconds (JVM running for 5.981)
2023-08-21 15:57:24,322 INFO  [http-nio-8080-exec-1raceId-] (FrameworkServlet#initServletBean:525) http-nio-8080-exec-1 - Initializing Servlet 'dispatcherServlet'
2023-08-21 15:57:24,326 INFO  [http-nio-8080-exec-1raceId-] (FrameworkServlet#initServletBean:547) http-nio-8080-exec-1 - Completed initialization in 2 ms
2023-08-21 15:57:24,371 INFO  [http-nio-8080-exec-1raceId-] (TestMysqlController#getUser:26) http-nio-8080-exec-1 - getUserController
2023-08-21 15:57:24,691 INFO  [http-nio-8080-exec-1raceId-] (TestMysqlServiceImpl#getUser:30) http-nio-8080-exec-1 - getUserId id:24 user:User(id=24, name=阿巴阿巴, tel=123654789)
2023-08-21 15:57:31,400 INFO  [http-nio-8080-exec-4raceId-] (TestMysqlController#getUser:26) http-nio-8080-exec-4 - getUserController
2023-08-21 15:57:31,404 INFO  [http-nio-8080-exec-4raceId-] (TestMysqlServiceImpl#getUser:30) http-nio-8080-exec-4 - getUserId id:24 user:User(id=24, name=阿巴阿巴, tel=123654789)
2023-08-21 15:58:21,121 INFO  [http-nio-8080-exec-7raceId-] (TestMysqlController#insertUser:32) http-nio-8080-exec-7 - insertUserInfo
2023-08-21 15:58:41,214 INFO  [http-nio-8080-exec-10raceId-] (TestMysqlController#insertUser:32) http-nio-8080-exec-10 - insertUserInfo
2023-08-21 16:01:09,262 INFO  [mainraceId-] (StartupInfoLogger#logStarting:55) main - Starting AppApplication using Java 14.0.2 on BJ3160-5.local with PID 21252 (/Users/momo/springBootLearn/myApiProject/apiTestProject/my-api-project/my-api/target/classes started by momo in /Users/momo/springBootLearn)
2023-08-21 16:01:09,267 INFO  [mainraceId-] (SpringApplication#logStartupProfileInfo:640) main - No active profile set, falling back to 1 default profile: "default"
2023-08-21 16:01:10,940 INFO  [mainraceId-] (TomcatWebServer#initialize:108) main - Tomcat initialized with port(s): 8080 (http)
2023-08-21 16:01:11,032 INFO  [mainraceId-] (ServletWebServerApplicationContext#prepareWebApplicationContext:290) main - Root WebApplicationContext: initialization completed in 1691 ms
2023-08-21 16:01:12,427 INFO  [mainraceId-] (TomcatWebServer#start:220) main - Tomcat started on port(s): 8080 (http) with context path ''
2023-08-21 16:01:12,463 INFO  [mainraceId-] (StartupInfoLogger#logStarted:61) main - Started AppApplication in 3.687 seconds (JVM running for 4.598)
2023-08-21 16:01:35,216 INFO  [http-nio-8080-exec-1raceId-] (FrameworkServlet#initServletBean:525) http-nio-8080-exec-1 - Initializing Servlet 'dispatcherServlet'
2023-08-21 16:01:35,222 INFO  [http-nio-8080-exec-1raceId-] (FrameworkServlet#initServletBean:547) http-nio-8080-exec-1 - Completed initialization in 4 ms
2023-08-21 16:01:35,270 INFO  [http-nio-8080-exec-1raceId-] (TestMysqlController#insertUser:33) http-nio-8080-exec-1 - insertUserInfo
2023-08-21 16:08:54,159 INFO  [mainraceId-] (StartupInfoLogger#logStarting:55) main - Starting AppApplication using Java 14.0.2 on BJ3160-5.local with PID 21547 (/Users/momo/springBootLearn/myApiProject/apiTestProject/my-api-project/my-api/target/classes started by momo in /Users/momo/springBootLearn)
2023-08-21 16:08:54,164 INFO  [mainraceId-] (SpringApplication#logStartupProfileInfo:640) main - No active profile set, falling back to 1 default profile: "default"
